customer_id,first_name,last_name,email,segment,region,city,state,created_at,loyalty_tier
C000641,Avery,Foster,avery.foster641@mail.example,Loyalty,Piedmont,Columbia,SC,2024-02-06T00:00:00,Platinum
C000642,Cameron,Morgan,cameron.morgan642@mail.example,Retail,Blue Ridge,Asheville,NC,2025-06-06T00:00:00,Silver
C000643,Drew,Collins,drew.collins643@mail.example,Retail,Piedmont,Columbia,SC,2024-03-17T00:00:00,Bronze
C000644,Skyler,Bennett,skyler.bennett644@mail.example,Guide Service,Smoky Mountains,Knoxville,TN,2024-04-26T00:00:00,Silver
C000645,Parker,Wood,parker.wood645@mail.example,Reseller,Piedmont,Charlotte,NC,2025-10-23T00:00:00,Platinum
C000646,Logan,Reed,logan.reed646@mail.example,Corporate,Appalachian,Boone,NC,2024-08-10T00:00:00,Platinum
C000647,Logan,Bennett,logan.bennett647@mail.example,Guide Service,Piedmont,Greenville,SC,2024-04-12T00:00:00,B2B Account
C000648,Dakota,Bennett,dakota.bennett648@mail.example,Loyalty,Appalachian,Johnson City,TN,2024-05-17T00:00:00,Gold
C000649,Drew,Powell,drew.powell649@mail.example,Loyalty,Foothills,Greenville,SC,2025-09-28T00:00:00,Gold
C000650,Jordan,Powell,jordan.powell650@mail.example,Reseller,Foothills,Hickory,NC,2025-09-23T00:00:00,Gold
C000651,Sawyer,Wood,sawyer.wood651@mail.example,School Program,Appalachian,Johnson City,TN,2024-12-14T00:00:00,Silver
C000652,Reese,Bennett,reese.bennett652@mail.example,School Program,Foothills,Hickory,NC,2025-02-14T00:00:00,Silver
C000653,Dakota,Bell,dakota.bell653@mail.example,Reseller,Coastal,Charleston,SC,2025-02-04T00:00:00,Platinum
C000654,Rowan,Hayes,rowan.hayes654@mail.example,Reseller,Piedmont,Columbia,SC,2025-10-02T00:00:00,Silver
C000655,Jordan,Griffin,jordan.griffin655@mail.example,Loyalty,Piedmont,Greenville,SC,2025-10-01T00:00:00,Silver
C000656,Skyler,Murphy,skyler.murphy656@mail.example,Reseller,Smoky Mountains,Knoxville,TN,2025-05-23T00:00:00,Silver
C000657,Harper,Bailey,harper.bailey657@mail.example,School Program,Appalachian,Roanoke,VA,2025-02-06T00:00:00,Bronze
C000658,Morgan,Wood,morgan.wood658@mail.example,School Program,Appalachian,Roanoke,VA,2025-10-25T00:00:00,Silver
C000659,Morgan,Morgan,morgan.morgan659@mail.example,School Program,Appalachian,Roanoke,VA,2024-03-20T00:00:00,Silver
C000660,Parker,Reed,parker.reed660@mail.example,Corporate,Appalachian,Boone,NC,2024-10-03T00:00:00,Silver
C000661,Quinn,Reed,quinn.reed661@mail.example,Loyalty,Coastal,Charleston,SC,2024-08-20T00:00:00,Gold
C000662,Emerson,Griffin,emerson.griffin662@mail.example,Guide Service,Appalachian,Boone,NC,2025-12-18T00:00:00,Bronze
C000663,Morgan,Richardson,morgan.richardson663@mail.example,Guide Service,Piedmont,Hickory,NC,2025-06-06T00:00:00,Silver
C000664,Skyler,Murphy,skyler.murphy664@mail.example,Retail,Appalachian,Boone,NC,2025-01-24T00:00:00,Gold
C000665,Jordan,Hayes,jordan.hayes665@mail.example,Loyalty,Coastal,Charleston,SC,2025-04-05T00:00:00,Platinum
C000666,Reese,Reed,reese.reed666@mail.example,Reseller,Blue Ridge,Asheville,NC,2025-10-23T00:00:00,Gold
C000667,Finley,Bell,finley.bell667@mail.example,Reseller,Piedmont,Charlotte,NC,2024-03-07T00:00:00,Gold
C000668,Cameron,Carter,cameron.carter668@mail.example,Corporate,Coastal,Charleston,SC,2024-02-14T00:00:00,Platinum
C000669,Jordan,Carter,jordan.carter669@mail.example,Guide Service,Smoky Mountains,Knoxville,TN,2025-02-03T00:00:00,B2B Account
C000670,Riley,Murphy,riley.murphy670@mail.example,Retail,Smoky Mountains,Knoxville,TN,2024-08-25T00:00:00,Platinum
C000671,Riley,Reed,riley.reed671@mail.example,Retail,Appalachian,Boone,NC,2024-04-04T00:00:00,Bronze
C000672,Skyler,Bailey,skyler.bailey672@mail.example,Corporate,Coastal,Charleston,SC,2025-12-19T00:00:00,Bronze
C000673,Avery,Parker,avery.parker673@mail.example,Retail,Coastal,Charleston,SC,2025-10-02T00:00:00,Bronze
C000674,Avery,Hayes,avery.hayes674@mail.example,Corporate,Piedmont,Charlotte,NC,2024-12-22T00:00:00,Silver
C000675,Jamie,Brooks,jamie.brooks675@mail.example,Reseller,Appalachian,Boone,NC,2024-04-30T00:00:00,Platinum
C000676,Jordan,Reed,jordan.reed676@mail.example,Guide Service,Appalachian,Johnson City,TN,2025-09-26T00:00:00,Silver
C000677,Emerson,Wood,emerson.wood677@mail.example,Corporate,Foothills,Greenville,SC,2025-05-16T00:00:00,Silver
C000678,Parker,Murphy,parker.murphy678@mail.example,Retail,Piedmont,Columbia,SC,2025-09-16T00:00:00,Gold
C000679,Dakota,Bell,dakota.bell679@mail.example,Guide Service,Appalachian,Johnson City,TN,2024-05-02T00:00:00,Bronze
C000680,Morgan,Powell,morgan.powell680@mail.example,Guide Service,Appalachian,Johnson City,TN,2024-11-01T00:00:00,Bronze
C000681,Riley,Wood,riley.wood681@mail.example,Reseller,Blue Ridge,Asheville,NC,2025-02-20T00:00:00,Silver
C000682,Casey,Hayes,casey.hayes682@mail.example,School Program,Appalachian,Boone,NC,2025-09-19T00:00:00,Silver
C000683,Quinn,Bennett,quinn.bennett683@mail.example,Corporate,Smoky Mountains,Knoxville,TN,2024-04-06T00:00:00,Silver
C000684,Jamie,Bailey,jamie.bailey684@mail.example,Reseller,Foothills,Greenville,SC,2025-08-14T00:00:00,Gold
C000685,Taylor,Cooper,taylor.cooper685@mail.example,Reseller,Piedmont,Charlotte,NC,2025-01-02T00:00:00,Silver
C000686,Logan,Foster,logan.foster686@mail.example,Guide Service,Coastal,Charleston,SC,2024-03-02T00:00:00,Bronze
C000687,Jamie,Bell,jamie.bell687@mail.example,Reseller,Foothills,Greenville,SC,2025-01-03T00:00:00,Silver
C000688,Morgan,Morgan,morgan.morgan688@mail.example,Guide Service,Appalachian,Boone,NC,2024-12-09T00:00:00,B2B Account
C000689,Quinn,Griffin,quinn.griffin689@mail.example,Guide Service,Coastal,Charleston,SC,2025-11-12T00:00:00,Silver
C000690,Casey,Reed,casey.reed690@mail.example,Loyalty,Coastal,Charleston,SC,2024-09-25T00:00:00,Platinum
C000691,Parker,Turner,parker.turner691@mail.example,Retail,Appalachian,Boone,NC,2025-04-17T00:00:00,Gold
C000692,Finley,Bailey,finley.bailey692@mail.example,Loyalty,Piedmont,Columbia,SC,2025-02-27T00:00:00,Platinum
C000693,Skyler,Price,skyler.price693@mail.example,Guide Service,Appalachian,Johnson City,TN,2025-01-17T00:00:00,Bronze
C000694,Sawyer,Wood,sawyer.wood694@mail.example,Retail,Smoky Mountains,Johnson City,TN,2024-12-21T00:00:00,Platinum
C000695,Skyler,Foster,skyler.foster695@mail.example,School Program,Piedmont,Columbia,SC,2025-08-07T00:00:00,Silver
C000696,Rowan,Price,rowan.price696@mail.example,Corporate,Piedmont,Charlotte,NC,2024-06-08T00:00:00,Platinum
C000697,Finley,Morgan,finley.morgan697@mail.example,Corporate,Foothills,Hickory,NC,2024-04-10T00:00:00,Silver
C000698,Dakota,Brooks,dakota.brooks698@mail.example,Reseller,Piedmont,Greenville,SC,2024-09-01T00:00:00,Silver
C000699,Finley,Powell,finley.powell699@mail.example,Corporate,Foothills,Greenville,SC,2025-02-07T00:00:00,Bronze
C000700,Sawyer,Powell,sawyer.powell700@mail.example,Reseller,Appalachian,Johnson City,TN,2024-11-26T00:00:00,Platinum
C000701,Quinn,Turner,quinn.turner701@mail.example,Loyalty,Smoky Mountains,Knoxville,TN,2025-12-16T00:00:00,Bronze
C000702,Skyler,Cooper,skyler.cooper702@mail.example,Loyalty,Piedmont,Charlotte,NC,2024-10-06T00:00:00,Silver
C000703,Jamie,Morgan,jamie.morgan703@mail.example,Guide Service,Foothills,Knoxville,TN,2024-02-06T00:00:00,Silver
C000704,Rowan,Bailey,rowan.bailey704@mail.example,Retail,Coastal,Charleston,SC,2024-08-05T00:00:00,Gold
C000705,Morgan,Powell,morgan.powell705@mail.example,Reseller,Appalachian,Roanoke,VA,2025-07-14T00:00:00,Platinum
C000706,Sawyer,Griffin,sawyer.griffin706@mail.example,Guide Service,Appalachian,Roanoke,VA,2024-04-14T00:00:00,Silver
C000707,Logan,Turner,logan.turner707@mail.example,Guide Service,Blue Ridge,Asheville,NC,2024-05-17T00:00:00,Bronze
C000708,Avery,Morgan,avery.morgan708@mail.example,Reseller,Appalachian,Boone,NC,2025-09-25T00:00:00,Gold
C000709,Riley,Bennett,riley.bennett709@mail.example,Guide Service,Coastal,Charleston,SC,2025-02-15T00:00:00,Silver
C000710,Quinn,Hayes,quinn.hayes710@mail.example,Reseller,Piedmont,Charlotte,NC,2024-03-16T00:00:00,Silver
C000711,Rowan,Powell,rowan.powell711@mail.example,Guide Service,Appalachian,Johnson City,TN,2025-12-10T00:00:00,Silver
C000712,Jamie,Bailey,jamie.bailey712@mail.example,Reseller,Smoky Mountains,Knoxville,TN,2025-01-03T00:00:00,Bronze
C000713,Skyler,Carter,skyler.carter713@mail.example,Retail,Coastal,Charleston,SC,2025-07-14T00:00:00,Gold
C000714,Skyler,Foster,skyler.foster714@mail.example,Retail,Smoky Mountains,Knoxville,TN,2024-02-13T00:00:00,Bronze
C000715,Casey,Brooks,casey.brooks715@mail.example,Guide Service,Appalachian,Boone,NC,2024-02-11T00:00:00,Bronze
C000716,Skyler,Hayes,skyler.hayes716@mail.example,School Program,Coastal,Charleston,SC,2024-10-24T00:00:00,Silver
C000717,Parker,Carter,parker.carter717@mail.example,School Program,Appalachian,Roanoke,VA,2025-10-22T00:00:00,Bronze
C000718,Parker,Parker,parker.parker718@mail.example,Guide Service,Blue Ridge,Asheville,NC,2024-08-08T00:00:00,Silver
C000719,Skyler,Wood,skyler.wood719@mail.example,Corporate,Appalachian,Boone,NC,2025-06-16T00:00:00,Gold
C000720,Morgan,Cooper,morgan.cooper720@mail.example,Corporate,Appalachian,Roanoke,VA,2025-05-28T00:00:00,Platinum
C000721,Casey,Bailey,casey.bailey721@mail.example,Corporate,Smoky Mountains,Knoxville,TN,2025-06-09T00:00:00,Bronze
C000722,Rowan,Foster,rowan.foster722@mail.example,School Program,Piedmont,Charlotte,NC,2024-02-27T00:00:00,Silver
C000723,Dakota,Morgan,dakota.morgan723@mail.example,Retail,Piedmont,Greenville,SC,2024-07-14T00:00:00,Gold
C000724,Reese,Reed,reese.reed724@mail.example,School Program,Coastal,Charleston,SC,2025-12-22T00:00:00,Silver
C000725,Riley,Foster,riley.foster725@mail.example,Guide Service,Appalachian,Asheville,NC,2024-01-22T00:00:00,B2B Account
C000726,Sawyer,Bailey,sawyer.bailey726@mail.example,School Program,Blue Ridge,Boone,NC,2025-02-13T00:00:00,Bronze
C000727,Sawyer,Parker,sawyer.parker727@mail.example,Reseller,Appalachian,Roanoke,VA,2024-11-22T00:00:00,Bronze
C000728,Skyler,Richardson,skyler.richardson728@mail.example,School Program,Smoky Mountains,Knoxville,TN,2024-03-13T00:00:00,Bronze
C000729,Emerson,Reed,emerson.reed729@mail.example,Corporate,Appalachian,Boone,NC,2025-05-02T00:00:00,Silver
C000730,Sawyer,Griffin,sawyer.griffin730@mail.example,Guide Service,Smoky Mountains,Knoxville,TN,2025-10-04T00:00:00,Bronze
C000731,Jamie,Powell,jamie.powell731@mail.example,Retail,Blue Ridge,Asheville,NC,2025-12-23T00:00:00,Silver
C000732,Riley,Foster,riley.foster732@mail.example,Reseller,Smoky Mountains,Knoxville,TN,2024-11-20T00:00:00,Platinum
C000733,Jordan,Hayes,jordan.hayes733@mail.example,Loyalty,Piedmont,Columbia,SC,2025-05-07T00:00:00,Bronze
C000734,Reese,Brooks,reese.brooks734@mail.example,Guide Service,Blue Ridge,Asheville,NC,2025-02-24T00:00:00,Silver
C000735,Dakota,Foster,dakota.foster735@mail.example,School Program,Piedmont,Columbia,SC,2025-03-03T00:00:00,Silver
C000736,Riley,Parker,riley.parker736@mail.example,Guide Service,Coastal,Charleston,SC,2024-04-11T00:00:00,Bronze
C000737,Taylor,Foster,taylor.foster737@mail.example,Reseller,Blue Ridge,Asheville,NC,2024-07-04T00:00:00,Gold
C000738,Dakota,Griffin,dakota.griffin738@mail.example,Guide Service,Appalachian,Roanoke,VA,2024-07-24T00:00:00,Bronze
C000739,Sawyer,Bailey,sawyer.bailey739@mail.example,Reseller,Appalachian,Johnson City,TN,2025-12-09T00:00:00,Bronze
C000740,Riley,Richardson,riley.richardson740@mail.example,Corporate,Piedmont,Columbia,SC,2025-10-19T00:00:00,Silver
C000741,Rowan,Hayes,rowan.hayes741@mail.example,Reseller,Coastal,Charleston,SC,2025-11-16T00:00:00,Gold
C000742,Avery,Bennett,avery.bennett742@mail.example,Loyalty,Foothills,Knoxville,TN,2024-11-13T00:00:00,Bronze
C000743,Logan,Richardson,logan.richardson743@mail.example,Guide Service,Smoky Mountains,Knoxville,TN,2024-09-04T00:00:00,B2B Account
C000744,Dakota,Bell,dakota.bell744@mail.example,Guide Service,Foothills,Hickory,NC,2024-11-20T00:00:00,Bronze
C000745,Jordan,Cooper,jordan.cooper745@mail.example,School Program,Foothills,Hickory,NC,2025-08-17T00:00:00,Bronze
C000746,Dakota,Bennett,dakota.bennett746@mail.example,School Program,Appalachian,Asheville,NC,2025-03-18T00:00:00,Silver
C000747,Riley,Griffin,riley.griffin747@mail.example,Reseller,Blue Ridge,Roanoke,VA,2024-08-04T00:00:00,Gold
C000748,Emerson,Bennett,emerson.bennett748@mail.example,Reseller,Smoky Mountains,Knoxville,TN,2024-08-16T00:00:00,Silver
C000749,Parker,Bell,parker.bell749@mail.example,School Program,Coastal,Charleston,SC,2024-03-01T00:00:00,B2B Account
C000750,Morgan,Turner,morgan.turner750@mail.example,School Program,Appalachian,Johnson City,TN,2025-03-04T00:00:00,B2B Account
C000751,Casey,Foster,casey.foster751@mail.example,Guide Service,Coastal,Charleston,SC,2024-01-27T00:00:00,Bronze
C000752,Finley,Hayes,finley.hayes752@mail.example,School Program,Smoky Mountains,Johnson City,TN,2024-05-17T00:00:00,B2B Account
C000753,Jordan,Collins,jordan.collins753@mail.example,Corporate,Foothills,Hickory,NC,2024-04-12T00:00:00,Silver
C000754,Quinn,Foster,quinn.foster754@mail.example,Retail,Appalachian,Boone,NC,2025-11-06T00:00:00,Bronze
C000755,Finley,Brooks,finley.brooks755@mail.example,Loyalty,Foothills,Knoxville,TN,2024-11-01T00:00:00,Platinum
C000756,Quinn,Reed,quinn.reed756@mail.example,Loyalty,Foothills,Hickory,NC,2025-07-20T00:00:00,Platinum
C000757,Cameron,Bailey,cameron.bailey757@mail.example,Loyalty,Smoky Mountains,Knoxville,TN,2025-03-10T00:00:00,Silver
C000758,Logan,Carter,logan.carter758@mail.example,Corporate,Blue Ridge,Asheville,NC,2025-02-25T00:00:00,Silver
C000759,Parker,Murphy,parker.murphy759@mail.example,Guide Service,Blue Ridge,Asheville,NC,2025-11-30T00:00:00,Silver
C000760,Emerson,Murphy,emerson.murphy760@mail.example,Corporate,Appalachian,Johnson City,TN,2024-09-25T00:00:00,Bronze
C000761,Cameron,Sanders,cameron.sanders761@mail.example,Corporate,Piedmont,Columbia,SC,2025-08-07T00:00:00,Gold
C000762,Casey,Powell,casey.powell762@mail.example,Guide Service,Foothills,Hickory,NC,2025-07-26T00:00:00,Silver
C000763,Riley,Bailey,riley.bailey763@mail.example,Corporate,Smoky Mountains,Knoxville,TN,2024-08-16T00:00:00,Silver
C000764,Dakota,Parker,dakota.parker764@mail.example,Corporate,Smoky Mountains,Knoxville,TN,2025-09-11T00:00:00,Silver
C000765,Riley,Bell,riley.bell765@mail.example,School Program,Foothills,Hickory,NC,2025-09-18T00:00:00,Silver
C000766,Jordan,Price,jordan.price766@mail.example,Loyalty,Blue Ridge,Boone,NC,2025-07-08T00:00:00,Bronze
C000767,Cameron,Griffin,cameron.griffin767@mail.example,School Program,Appalachian,Johnson City,TN,2025-10-06T00:00:00,B2B Account
C000768,Skyler,Carter,skyler.carter768@mail.example,Guide Service,Appalachian,Roanoke,VA,2024-01-14T00:00:00,Bronze
C000769,Drew,Cooper,drew.cooper769@mail.example,Retail,Coastal,Charleston,SC,2025-05-05T00:00:00,Silver
C000770,Cameron,Parker,cameron.parker770@mail.example,Reseller,Piedmont,Greenville,SC,2025-07-07T00:00:00,Bronze
C000771,Dakota,Bell,dakota.bell771@mail.example,Corporate,Foothills,Hickory,NC,2025-04-04T00:00:00,Platinum
C000772,Riley,Murphy,riley.murphy772@mail.example,Loyalty,Coastal,Charleston,SC,2025-02-13T00:00:00,Gold
C000773,Sawyer,Reed,sawyer.reed773@mail.example,Guide Service,Appalachian,Johnson City,TN,2025-07-15T00:00:00,Silver
C000774,Quinn,Turner,quinn.turner774@mail.example,Corporate,Piedmont,Columbia,SC,2025-07-25T00:00:00,Bronze
C000775,Avery,Foster,avery.foster775@mail.example,School Program,Appalachian,Roanoke,VA,2025-12-02T00:00:00,Silver
C000776,Quinn,Parker,quinn.parker776@mail.example,Retail,Foothills,Greenville,SC,2024-09-22T00:00:00,Silver
C000777,Emerson,Price,emerson.price777@mail.example,Retail,Foothills,Knoxville,TN,2025-05-23T00:00:00,Silver
C000778,Parker,Cooper,parker.cooper778@mail.example,Loyalty,Smoky Mountains,Johnson City,TN,2024-01-15T00:00:00,Gold
C000779,Avery,Bailey,avery.bailey779@mail.example,Corporate,Piedmont,Charlotte,NC,2024-07-25T00:00:00,Gold
C000780,Dakota,Wood,dakota.wood780@mail.example,Retail,Appalachian,Boone,NC,2024-01-08T00:00:00,Bronze
C000781,Jordan,Murphy,jordan.murphy781@mail.example,Retail,Piedmont,Hickory,NC,2025-08-04T00:00:00,Gold
C000782,Cameron,Murphy,cameron.murphy782@mail.example,School Program,Foothills,Greenville,SC,2024-07-05T00:00:00,Silver
C000783,Finley,Brooks,finley.brooks783@mail.example,Corporate,Appalachian,Johnson City,TN,2024-07-16T00:00:00,Silver
C000784,Rowan,Cooper,rowan.cooper784@mail.example,Corporate,Smoky Mountains,Knoxville,TN,2024-04-29T00:00:00,Gold
C000785,Emerson,Collins,emerson.collins785@mail.example,Guide Service,Appalachian,Johnson City,TN,2025-10-22T00:00:00,Silver
C000786,Jamie,Price,jamie.price786@mail.example,School Program,Piedmont,Columbia,SC,2024-12-02T00:00:00,Bronze
C000787,Quinn,Sanders,quinn.sanders787@mail.example,Corporate,Piedmont,Columbia,SC,2025-10-20T00:00:00,Gold
C000788,Jamie,Murphy,jamie.murphy788@mail.example,Reseller,Appalachian,Boone,NC,2025-09-22T00:00:00,Bronze
C000789,Logan,Price,logan.price789@mail.example,Corporate,Foothills,Hickory,NC,2025-12-16T00:00:00,Platinum
C000790,Taylor,Griffin,taylor.griffin790@mail.example,School Program,Appalachian,Johnson City,TN,2025-03-17T00:00:00,Bronze
C000791,Skyler,Parker,skyler.parker791@mail.example,Retail,Piedmont,Charlotte,NC,2024-05-16T00:00:00,Gold
C000792,Harper,Morgan,harper.morgan792@mail.example,Reseller,Appalachian,Roanoke,VA,2024-03-05T00:00:00,Bronze
C000793,Taylor,Price,taylor.price793@mail.example,School Program,Piedmont,Hickory,NC,2025-06-27T00:00:00,Bronze
C000794,Skyler,Collins,skyler.collins794@mail.example,Reseller,Smoky Mountains,Johnson City,TN,2025-07-20T00:00:00,Bronze
C000795,Harper,Parker,harper.parker795@mail.example,Retail,Appalachian,Johnson City,TN,2025-11-25T00:00:00,Bronze
C000796,Emerson,Brooks,emerson.brooks796@mail.example,Reseller,Foothills,Greenville,SC,2025-02-13T00:00:00,Bronze
C000797,Sawyer,Morgan,sawyer.morgan797@mail.example,Loyalty,Smoky Mountains,Knoxville,TN,2025-06-02T00:00:00,Silver
C000798,Reese,Bailey,reese.bailey798@mail.example,Guide Service,Piedmont,Hickory,NC,2024-01-05T00:00:00,Silver
C000799,Dakota,Collins,dakota.collins799@mail.example,Retail,Appalachian,Boone,NC,2025-06-26T00:00:00,Bronze
C000800,Jamie,Foster,jamie.foster800@mail.example,Loyalty,Piedmont,Charlotte,NC,2024-10-08T00:00:00,Gold
C000801,Quinn,Griffin,quinn.griffin801@mail.example,Reseller,Piedmont,Charlotte,NC,2024-09-30T00:00:00,Silver
C000802,Drew,Griffin,drew.griffin802@mail.example,Loyalty,Coastal,Charleston,SC,2025-01-25T00:00:00,Bronze
C000803,Skyler,Collins,skyler.collins803@mail.example,Guide Service,Appalachian,Roanoke,VA,2025-05-18T00:00:00,Silver
C000804,Quinn,Bell,quinn.bell804@mail.example,Reseller,Coastal,Charleston,SC,2025-06-13T00:00:00,Silver
C000805,Avery,Reed,avery.reed805@mail.example,Reseller,Piedmont,Columbia,SC,2024-06-12T00:00:00,Platinum
C000806,Avery,Foster,avery.foster806@mail.example,School Program,Appalachian,Roanoke,VA,2024-01-22T00:00:00,Bronze
C000807,Casey,Cooper,casey.cooper807@mail.example,Corporate,Appalachian,Roanoke,VA,2024-04-21T00:00:00,Bronze
C000808,Emerson,Price,emerson.price808@mail.example,Retail,Blue Ridge,Asheville,NC,2024-02-09T00:00:00,Gold
C000809,Logan,Bailey,logan.bailey809@mail.example,Guide Service,Foothills,Hickory,NC,2024-02-23T00:00:00,B2B Account
C000810,Parker,Turner,parker.turner810@mail.example,Retail,Foothills,Hickory,NC,2024-05-04T00:00:00,Platinum
C000811,Emerson,Cooper,emerson.cooper811@mail.example,Guide Service,Coastal,Charleston,SC,2025-11-06T00:00:00,Silver
C000812,Skyler,Wood,skyler.wood812@mail.example,Loyalty,Foothills,Hickory,NC,2024-06-02T00:00:00,Bronze
C000813,Reese,Brooks,reese.brooks813@mail.example,Guide Service,Piedmont,Columbia,SC,2024-12-02T00:00:00,Bronze
C000814,Logan,Cooper,logan.cooper814@mail.example,Loyalty,Piedmont,Columbia,SC,2025-07-19T00:00:00,Gold
C000815,Harper,Bennett,harper.bennett815@mail.example,Guide Service,Appalachian,Roanoke,VA,2024-08-30T00:00:00,Silver
C000816,Drew,Sanders,drew.sanders816@mail.example,Guide Service,Piedmont,Columbia,SC,2025-07-09T00:00:00,Bronze
C000817,Riley,Brooks,riley.brooks817@mail.example,Retail,Foothills,Hickory,NC,2024-08-19T00:00:00,Silver
C000818,Skyler,Bailey,skyler.bailey818@mail.example,Corporate,Blue Ridge,Asheville,NC,2025-01-06T00:00:00,Silver
C000819,Taylor,Wood,taylor.wood819@mail.example,Reseller,Piedmont,Charlotte,NC,2025-04-20T00:00:00,Platinum
C000820,Reese,Reed,reese.reed820@mail.example,Guide Service,Foothills,Hickory,NC,2025-08-26T00:00:00,Bronze
